ID,Name,Email,Phone,Balance,Status,Tier
ab5bada4-2118-45f0-af43-2f84c180b7f0,Andrew Ramirez,andrew.ramirez932@icloud.com,+44 116733175,42894.89,active,Silver
11cbc846-5fdf-49a1-86ee-92623259bdb4,Christian Richardson,christian.richardson441@yahoo.com,+27 119879313,7038.28,frozen,Silver
5e7b682a-0c8c-4bf9-b70d-f4b562a47ddf,Frances Phillips,frances.phillips389@outlook.com,+91 518891730,36476.52,frozen,Gold
b26ca20d-f380-48f6-8332-435c00d564e9,Robert Jackson,robert.jackson253@example.com,+233 289314971,22668.7,active,Silver
3dc8efcb-6294-40fc-ae78-3aef44f76581,Noah Garcia,noah.garcia117@example.com,+1 490909510,15586.37,active,Gold
05e10409-4323-436c-8872-80d7d9a5a8f7,Nancy Powell,nancy.powell864@protonmail.com,+254 602748767,6787.59,active,Silver
34302e8f-54e3-4a58-9acd-b8776239edb6,Nathan Lee,nathan.lee220@outlook.com,+233 710326605,7273.43,active,Gold
6d8c8564-7f47-44fe-b587-2d9d7737e76a,Tiffany Hamilton,tiffany.hamilton286@outlook.com,+1 714159875,13950.71,active,Silver
7ef973d6-4d67-49a0-9b12-a28277bf194b,Sharon James,sharon.james955@hotmail.com,+44 852859532,37408.55,active,Bronze
461f820e-b8ab-41c5-a214-809b953eafe1,Jerry Williams,jerry.williams921@example.com,+61 273756388,3911.34,suspended,Gold
e1f57761-76d3-477a-9916-f1ea11a255c3,Brandon Roberts,brandon.roberts77@hotmail.com,+234 558567649,35762.78,suspended,Platinum
d5a0da38-eeb3-494e-95a1-589f891e660b,Jeffrey Davis,jeffrey.davis714@protonmail.com,+971 456915565,9880.42,active,Bronze
e6988402-2a84-44ab-84ae-d4770c8da115,Patrick Jenkins,patrick.jenkins342@outlook.com,+44 497755826,32786.74,active,Silver
bef14fe5-f6be-4462-9d7f-ad9f4fdbb66c,Noah Young,noah.young932@protonmail.com,+971 239832146,26955.71,active,Silver
c0804151-d17e-46a5-989a-0c8e82e785b8,Mary Simmons,mary.simmons891@icloud.com,+233 615498215,23697.45,active,Platinum
db7a641d-1a85-412c-8e13-5c08c72de540,Diane Watson,diane.watson179@yahoo.com,+971 968945631,17221.07,active,Bronze
7c8e3b9e-4d4a-4efc-b551-b83d1dd2dee4,Steven Barnes,steven.barnes253@example.com,+233 731877476,15259.86,active,Gold
243686b6-1590-413a-8ba3-47cd11b7c7ec,Kimberly Hall,kimberly.hall294@icloud.com,+1 258962154,46454.13,suspended,Gold
877788b4-4f88-4c98-94f1-7de07105295d,Deborah Simmons,deborah.simmons820@icloud.com,+44 379827461,7233.44,active,Platinum
d66206dd-c539-4d1c-8fec-6d25a44c3292,Brandon Moore,brandon.moore988@hotmail.com,+44 774125047,1153.9,active,Silver
7c18f801-1402-4eea-94ad-36199099d559,Michelle Chavez,michelle.chavez692@hotmail.com,+254 456524437,12231.33,active,Bronze
104937c1-13a6-4b15-85a8-73275921c98f,Larry Collins,larry.collins597@protonmail.com,+971 832651286,18224.69,active,Gold
9696e0b1-c559-47c6-a403-a16544ea64ec,Patricia Fisher,patricia.fisher839@example.com,+44 240577451,9843.74,active,Bronze
4dc48023-756b-4212-a2cf-5bab28165cd8,Justin Allen,justin.allen12@hotmail.com,+44 951978840,16703.2,suspended,Bronze
8e247491-9908-4a62-bb24-daf36f87e602,Charles Smith,charles.smith392@outlook.com,+971 781765743,800.01,active,Platinum
c974a49e-f118-4e28-a300-6429192181e8,Frank Torres,frank.torres763@icloud.com,+254 393039198,26403.96,active,Gold
85ed84db-7183-469f-8cc2-4e3230bca001,Michelle Taylor,michelle.taylor968@hotmail.com,+233 972551107,27355.83,active,Silver
a7f2a260-9b07-489f-9bb9-dac35d173016,Alexander Roberts,alexander.roberts272@protonmail.com,+233 709043603,23950.76,active,Bronze
a17891a7-1160-4df5-a6f9-548696239252,Carter Hayes,carter.hayes676@outlook.com,+234 553594982,7264.99,suspended,Gold
fc63c7b4-bd28-4cda-835b-ce9b8a7d9f57,Christopher Johnson,christopher.johnson944@icloud.com,+44 191945342,22331.91,frozen,Platinum
3f3d2903-f502-4b37-a853-3072ab8165f6,Laura Baker,laura.baker942@gmail.com,+91 886942642,1222.37,active,Bronze
c7765e01-3204-4320-b12f-8c8e02c9aa8e,Marie Lopez,marie.lopez202@outlook.com,+27 670812210,20630.07,suspended,Platinum
5352a5b2-839e-4b7b-a15a-65576498adcc,Diane Martin,diane.martin582@yahoo.com,+971 547499391,1043.46,frozen,Platinum
289aa475-b3d6-499f-9c0b-da8bc6ae4a9e,Amanda Brooks,amanda.brooks842@hotmail.com,+971 654709997,15061.82,frozen,Platinum
f352a4e9-7bf9-4f47-862c-2cc14005c6db,Brian Sanchez,brian.sanchez557@icloud.com,+971 785112322,35193.47,active,Gold
1936823f-2830-4126-93eb-dc10ce5cb719,Kathleen Ortiz,kathleen.ortiz987@icloud.com,+233 716978854,16933.47,frozen,Gold
77c2dd0f-10bb-4464-bb08-f876bb466234,Noah Young,noah.young586@outlook.com,+61 429517042,9341.04,active,Platinum
12c04964-bb42-4f8f-9553-a80841bd2c82,Mason Torres,mason.torres420@outlook.com,+91 459082320,14228.77,suspended,Bronze
4abd4adf-e477-42d1-8d87-d86df36300e3,Catherine Young,catherine.young585@protonmail.com,+234 744306731,46833.88,active,Bronze
f1dd9c8a-e71f-4917-8f2f-57a82466e636,Jason Robinson,jason.robinson305@gmail.com,+1 338060462,15586.83,active,Bronze
2828feec-1b19-4648-9e5a-1ba687cad14e,Nancy Jones,nancy.jones996@yahoo.com,+91 183172821,49602.54,frozen,Bronze
e1b902b3-1b68-4cde-b64d-5db6648f1508,Thomas Ramos,thomas.ramos795@protonmail.com,+233 905727284,2855.61,active,Silver
3ce83e17-54a1-4e84-9189-108184b08ae7,Dorothy Bailey,dorothy.bailey287@outlook.com,+233 764665601,15904.91,active,Silver
2ec0901e-d4b0-4d9d-8977-5c983d3ad74e,Sarah Clark,sarah.clark69@protonmail.com,+91 719847313,15180.53,active,Silver
8aaf9bec-8249-4ca1-9a4d-917cf8583043,Amy Alexander,amy.alexander328@example.com,+91 911395370,32145.61,active,Gold
32e6f711-135f-4df4-9b6e-e59b42b900f3,Helen Jordan,helen.jordan579@icloud.com,+971 423680212,4502.94,active,Bronze
400775cc-10a2-49fd-9ad7-0b31db902a19,Patricia Myers,patricia.myers678@yahoo.com,+234 829761790,19091.62,suspended,Platinum
2dc2385e-88d3-458d-b910-f9da64f86854,Patricia Rivera,patricia.rivera767@outlook.com,+233 330432846,28853.27,active,Platinum
1aee0e61-30f3-4846-baa9-671575f9e606,Timothy Bell,timothy.bell139@icloud.com,+254 666212037,3790.85,frozen,Silver
55664961-5f20-4e54-a9e4-7e9aca136e9e,Tiffany Carter,tiffany.carter871@hotmail.com,+27 947267324,38714.8,active,Gold
b0e666d6-96ec-473b-af32-f7b3dceb3b52,Betty Ortiz,betty.ortiz887@gmail.com,+233 936842179,29121.02,active,Silver
0b37ec9a-ed25-4484-be63-761a93a181bc,Sandra Johnson,sandra.johnson98@gmail.com,+44 225815783,38298.65,active,Platinum
d9772983-c662-47ec-9346-a05861755405,Logan Phillips,logan.phillips523@protonmail.com,+971 160983923,16212.1,active,Gold
4f89093c-590b-48c6-91a9-31eb4a581b1b,Aaron Simmons,aaron.simmons305@hotmail.com,+61 133392563,149.49,frozen,Bronze
321b78a5-b951-42e3-8aca-8e34fefc7a20,Scott Henderson,scott.henderson766@protonmail.com,+61 247322885,36109.1,active,Silver
7e1bc073-f545-4b21-866b-44bd7e126cd7,Susan West,susan.west580@yahoo.com,+1 100280695,45613.67,active,Platinum
f8944fcd-5ff7-480a-94ed-d67ebcd59b90,Ruth Price,ruth.price264@protonmail.com,+91 745354690,14089.19,frozen,Gold
56cae7ec-32cb-4e94-bc39-7c551c6dc4b6,Benjamin Turner,benjamin.turner964@yahoo.com,+233 233781684,41432.8,active,Gold
713bdec3-d1fc-414f-b0a0-a4f018dc28c1,Noah Bailey,noah.bailey584@hotmail.com,+233 496086347,15832.87,active,Platinum
cd31743b-76a9-402d-8aa2-c38b47b3c7d3,Jason Patterson,jason.patterson570@yahoo.com,+234 504024159,20406.44,active,Silver
f56f0781-c1e4-4760-9237-eca7bab280c2,Kathleen Reynolds,kathleen.reynolds50@yahoo.com,+234 661297709,44695.58,active,Bronze
845ba371-0549-41b3-8043-7f91b2042bfe,Mason Chavez,mason.chavez126@outlook.com,+233 621592062,9665.79,frozen,Silver
74a3dc6a-1f17-4164-85f6-2ea09b2320c5,Ruth James,ruth.james659@protonmail.com,+233 363579630,17339.73,suspended,Silver
2585375a-7c7a-4005-b0e1-a44609c98e5a,Patricia Kim,patricia.kim801@icloud.com,+971 290905420,37590.35,active,Gold
37a1e71f-1952-4392-b473-9858f0a36c76,Robert Powell,robert.powell979@hotmail.com,+971 968222850,32361.46,active,Gold
24b6ab22-6cc0-4e0c-852d-238f1ede5cf2,Kenneth Evans,kenneth.evans323@example.com,+971 790208316,39755.64,frozen,Platinum
af711713-a0cf-4581-9d88-cd4dea257abb,Ann Price,ann.price834@gmail.com,+971 858572930,25679.54,active,Bronze
9fd38284-0296-4683-92ca-0ee2e05d67c8,Eric Roberts,eric.roberts271@yahoo.com,+234 883319461,22917.79,active,Bronze
1f6b623f-0fbe-4ecb-bc66-03a36656d9a3,Steven Griffin,steven.griffin388@yahoo.com,+91 289230561,3994.41,active,Bronze
c42f83d4-e82d-4eb9-a98e-45807faf15cf,Lisa Bennett,lisa.bennett629@icloud.com,+44 578864132,8418.39,active,Bronze
9e45cbaa-8740-4c67-90a3-c7398eba7319,Sarah Howard,sarah.howard644@example.com,+27 831154579,21000.8,active,Silver
13f03e91-528d-4c65-abb2-71204f8e74d2,Andrew Carter,andrew.carter608@example.com,+234 739456670,38003.37,frozen,Silver
d71fd0da-aa65-454f-8351-ca8891b7878e,Mary Green,mary.green694@icloud.com,+91 771734448,37258.06,active,Platinum
6f12cb53-d57e-43ba-b0d8-ca81a6ec5a7a,Angela Morgan,angela.morgan11@hotmail.com,+234 507979481,28878.04,active,Gold
2e98d9e6-abec-41e6-9aac-c3cdb39f658b,Mason Ortiz,mason.ortiz746@gmail.com,+233 419681648,43541.44,active,Silver
45ea8523-b0e4-4ea9-88aa-82da8278d83c,Michael Harris,michael.harris620@protonmail.com,+44 457512559,2394.18,active,Silver
4194d729-ca22-4924-bd0e-e7fd23a75c58,Anthony Lewis,anthony.lewis625@yahoo.com,+61 768105837,20527.05,active,Bronze
b8568e78-c902-4cf0-baa1-8f4a91f10942,James Walker,james.walker954@outlook.com,+233 442085137,14562.6,frozen,Silver
92157b44-c518-4f18-85a1-4e78393e991d,Stephen Reyes,stephen.reyes902@icloud.com,+27 895512915,23253.77,active,Bronze
8ad2101e-600b-4b1f-bdaa-c42f994b9912,Jeffrey Thomas,jeffrey.thomas376@hotmail.com,+234 723652496,35353.26,active,Platinum
7076b018-cbdc-454e-824c-fe9584249dc8,Donna Myers,donna.myers284@protonmail.com,+971 368370401,42804.71,frozen,Silver
7ad03ed7-8778-4850-b4ca-64cad73c284e,Jessica Brooks,jessica.brooks630@outlook.com,+44 459923825,33032.33,active,Platinum
f9e7cf4a-9128-4da0-a593-3425e11dcd4a,George Howard,george.howard308@protonmail.com,+234 535340852,15089.44,suspended,Platinum
d64e958d-db95-4c8f-8204-4bc0f8756173,Margaret Lee,margaret.lee710@yahoo.com,+254 734065530,10738.02,active,Gold
d9932564-8dcb-46c3-925c-bc589bdd6a98,Betty Scott,betty.scott658@yahoo.com,+1 880592338,4459.29,active,Bronze
c61d0593-1e6d-4961-9513-45625306d67c,Deborah Ross,deborah.ross630@protonmail.com,+234 278204414,19024.09,active,Bronze
82001b24-ddc2-4c00-ac71-84d20c892bb4,Sarah Jordan,sarah.jordan614@protonmail.com,+1 389324011,9054.98,frozen,Gold
3004e28b-b05d-4087-9412-d0384a12795e,Carol Rodriguez,carol.rodriguez800@yahoo.com,+91 394134541,29208.01,suspended,Platinum
ad259dba-eaac-4a32-a777-cac216808471,Susan Garcia,susan.garcia654@example.com,+27 308569380,36516.53,active,Silver
063c5f5e-409b-4e7c-9094-b54a318607db,John Clark,john.clark332@protonmail.com,+254 158958832,13706.74,active,Platinum
5746a439-6a29-45f7-a9a8-d8e08ea1b497,Gary Murphy,gary.murphy164@outlook.com,+27 829390611,47935.69,active,Platinum
386ed838-1fcc-405d-a4e5-50252a47fbc4,Ruth Martinez,ruth.martinez972@yahoo.com,+1 437963727,22187.05,active,Gold
744fb1bc-56dd-4b5c-bbe4-81f2d101d4d3,Dennis Rodriguez,dennis.rodriguez138@yahoo.com,+233 693601737,37089.41,active,Platinum
59bbd69f-5170-402b-8d1e-481e9f88c242,Jack Martinez,jack.martinez644@gmail.com,+91 210972946,44123.64,suspended,Platinum
99b2e523-d8f9-4eec-a6ef-f84444e12f70,Jessica Myers,jessica.myers506@protonmail.com,+44 982400634,49844.26,active,Gold
a59fe933-cb7f-40ce-9ad1-d9aed479a557,Benjamin Howard,benjamin.howard194@outlook.com,+44 230201760,5413.02,active,Gold
99d7125c-9780-49d3-a320-0df43501a05e,Linda Davis,linda.davis712@gmail.com,+233 666280894,12252.88,active,Bronze
173cf6b1-a2a3-49cc-aed6-3924d0824465,Linda Edwards,linda.edwards818@yahoo.com,+91 522432349,49237.64,active,Gold
3f9ca8a9-1ef6-495f-8788-489990b48f8d,Tyler Bailey,tyler.bailey368@gmail.com,+27 245798511,25734.42,active,Silver
a0e629cb-a7b0-44f5-8247-6ab876bb7502,Charles Bell,charles.bell754@gmail.com,+233 844360217,7497.75,frozen,Platinum
eaa6731f-28fd-4f97-a572-de6847f82f1f,Frank Price,frank.price192@outlook.com,+44 422968028,25900.64,active,Platinum
a2527de2-3862-4e1c-8f4e-8a604d763029,Carolyn West,carolyn.west443@icloud.com,+27 312076495,18713.1,active,Silver
0a5c2875-662c-4a1e-9fc6-9c5b9c2aceeb,Marie Bailey,marie.bailey608@gmail.com,+234 110769315,22814.14,active,Platinum
ba40c956-559c-4d8c-a501-90dbffb30c67,Logan Long,logan.long159@example.com,+61 375202153,29535.82,frozen,Silver
fe5afae0-44c1-4c5a-bc60-ac82a78b88a1,Karen Alexander,karen.alexander7@example.com,+254 347608854,21099.85,suspended,Platinum
e23b6eab-5da4-44dd-bbf8-657b40bd0e11,Kimberly Ramirez,kimberly.ramirez343@icloud.com,+233 401196119,29966.79,active,Gold
3b4cbcc5-8d30-45da-aa61-5c125ea9e893,Michelle Hernandez,michelle.hernandez90@protonmail.com,+233 891336694,7398.04,suspended,Bronze
ebd3183f-d8f1-4f63-9ac0-0a301c561368,Donna Patterson,donna.patterson667@example.com,+971 377235518,28834.56,active,Gold
5b4a6726-5a65-422b-ab89-5a801614529e,Mary Peterson,mary.peterson849@gmail.com,+254 675003281,17044.57,active,Silver
37d63961-3b8a-4077-9f85-65e7ec89cdf3,George Powell,george.powell182@protonmail.com,+971 361417897,35017.14,active,Silver
d1dc730e-ab51-4cbc-83df-a10c5ea3913c,Joseph Rivera,joseph.rivera110@gmail.com,+27 655300954,32097.06,active,Gold
837ee0a0-cd62-453d-8b5e-6e8e78ad2f1a,Steven Fisher,steven.fisher938@hotmail.com,+234 852511953,24286.91,active,Platinum
c9bf9a10-43d8-4ade-b7be-61420f58460a,Carol Ross,carol.ross88@icloud.com,+27 836459696,808.32,active,Gold
cfb56e9d-baa8-47b7-adb0-c8858f60c88c,Kathleen West,kathleen.west946@yahoo.com,+1 851614028,36136.78,suspended,Silver
8d1e867a-6d61-432a-903a-1276a63bb08f,Margaret James,margaret.james555@outlook.com,+1 677211806,37589.89,active,Platinum
94f6b15f-6ede-41f2-a152-d0e8c4eb5190,Lisa Torres,lisa.torres118@yahoo.com,+233 981948354,38760.54,active,Bronze
67225076-0a00-4410-8a18-8fb1e407cb08,Lisa Wright,lisa.wright911@outlook.com,+971 497332353,6392.3,frozen,Bronze
297da69f-a1b6-45a3-839f-0bc24651307c,Melissa Adams,melissa.adams84@outlook.com,+233 143893266,8216.58,active,Silver
22f8b229-4a24-4b7e-886d-f114aecdf1bd,Larry Hayes,larry.hayes276@hotmail.com,+1 989603167,40250.72,active,Bronze
d22d6201-00f5-4521-9bd7-d1f0b02e4ebd,Amanda Chavez,amanda.chavez525@hotmail.com,+254 885098906,11789.22,active,Gold
828b1035-cd9b-495d-a96f-0ffac1ac82d6,Sandra Reyes,sandra.reyes507@yahoo.com,+61 142517455,4088.48,frozen,Bronze
c9a841ab-5301-48f6-aff8-2499c0720643,Angela Adams,angela.adams732@example.com,+971 508917064,44853.83,active,Platinum
63f85665-ec56-48f6-91ec-36ae0b5b8d46,Michael Wright,michael.wright349@hotmail.com,+1 796835255,24791.41,active,Bronze
84ce9bd2-9083-401e-8ae9-9c656b7c0d0d,Catherine Mitchell,catherine.mitchell126@protonmail.com,+233 431662261,37135.79,frozen,Platinum
87bd8c3f-cb34-4f82-9470-049eb9e1345b,Jason Powell,jason.powell530@yahoo.com,+233 779937222,43857.01,suspended,Silver
76ed4aa7-d7e9-49ce-bae9-682249e79268,Pamela Clark,pamela.clark505@yahoo.com,+61 814350437,34429.21,suspended,Gold
9b5668d9-d978-4a44-8c38-d4fbea96aab6,Deborah Evans,deborah.evans75@yahoo.com,+254 598569314,42364.66,active,Platinum
e126b81f-3c31-4ecf-8d69-f4eec88a4b01,Ruth Butler,ruth.butler75@icloud.com,+61 980523231,25878.48,active,Silver
ab8bef43-9018-4ac4-9822-eba4737a4a9e,Deborah Hamilton,deborah.hamilton406@protonmail.com,+971 552207960,32096.35,suspended,Silver
03d24525-bc21-49db-bfc6-941b4c61de1b,Scott Adams,scott.adams360@outlook.com,+234 910757416,7896.34,suspended,Platinum
853f47b4-d1a2-49c9-a286-a7d609f15ca6,Anna Gray,anna.gray574@icloud.com,+1 223245092,17010.1,active,Bronze
9bb5fe54-7022-4c3d-8c9b-cb5ea342b2d1,Melissa Cruz,melissa.cruz372@outlook.com,+44 940551794,36757.6,active,Bronze
e48dbbcd-12df-49b6-a93a-191c2953ab62,Steven Thomas,steven.thomas455@gmail.com,+234 835119536,46211.79,active,Silver
cfb1e4be-8add-43ae-98e9-7b2e184d7d68,Thomas Cook,thomas.cook780@outlook.com,+1 275357816,11523.17,active,Silver
9ba85d7e-9bfa-48d3-864d-45edb7f509a4,William Coleman,william.coleman386@icloud.com,+971 321560697,13138.54,active,Platinum
151681bb-56f9-48ae-9dc4-e8b5ecb68cd1,Eric Evans,eric.evans182@icloud.com,+27 218937320,37189.89,active,Gold
ca0c3baa-0607-400c-8edf-35a3e2bd2caa,Janet Miller,janet.miller726@icloud.com,+44 888768767,19233.77,active,Bronze
a880aeca-8438-4426-afb5-02659d74a9ea,Mason Lewis,mason.lewis431@icloud.com,+61 835932087,46870.72,active,Silver
95ef67b2-fd29-4c89-b0b0-101816fdde18,Anna Murphy,anna.murphy857@icloud.com,+233 496349208,15870.91,active,Platinum
1ecb8a24-afa4-4548-8d35-bb5e1443511a,Carol Hill,carol.hill273@hotmail.com,+27 202362727,5076.85,frozen,Bronze
76ef56c1-b2c5-4ff9-9989-e0f971ca4943,Liam King,liam.king969@hotmail.com,+27 231797075,42282.24,active,Bronze
1822063d-711e-4c77-875f-46256b54fdb9,Jessica Reynolds,jessica.reynolds870@outlook.com,+44 494000006,14746.31,active,Platinum
f3ea9e97-d756-48a0-89d0-ab4f7411ba82,Tyler Perez,tyler.perez694@icloud.com,+27 795645066,29853.74,active,Silver
9e720b71-6f12-4f5f-9700-c3c5e088a151,Margaret Cook,margaret.cook923@yahoo.com,+234 857846839,4631.25,active,Platinum
1a87950c-cccd-4963-b036-013721208219,Sharon Long,sharon.long43@yahoo.com,+27 408474372,29513.52,active,Platinum
646d55c4-514d-4e90-9b5d-1f496bc4b3cf,Linda Gonzales,linda.gonzales819@hotmail.com,+971 930071978,45792.02,active,Bronze
f3840778-7e44-436d-82e6-97bf62a70f50,Scott Hernandez,scott.hernandez188@icloud.com,+91 604082661,3009.46,active,Silver
8d390fbb-0cff-4e55-a547-634cc5e1af34,Nathan Cruz,nathan.cruz905@outlook.com,+1 442803389,12016.23,frozen,Platinum
6ecebaee-97b7-4b95-8ef2-94b46be3a387,Ronald Simmons,ronald.simmons332@gmail.com,+91 952572660,4344.18,suspended,Platinum
d645c4f7-922d-4224-a2ce-69cb5f0e00e6,Jack Diaz,jack.diaz724@protonmail.com,+234 499854803,23094.49,active,Platinum
4fd924fb-c623-4112-9a26-01a5b762b153,Carol Cook,carol.cook798@outlook.com,+254 412695956,17455.8,frozen,Bronze
549db719-b1c3-465a-9d1a-a67c2b4ab5f5,Stephanie Lewis,stephanie.lewis508@outlook.com,+234 112641488,36226.91,suspended,Platinum
100f7627-eaf5-4d6d-806f-dd3aa44d87b8,Logan James,logan.james547@example.com,+233 226417597,6476.34,active,Bronze
862011fb-9c40-4997-a686-9f1d76eb6ce9,Deborah Cruz,deborah.cruz765@example.com,+254 181141605,3208.62,active,Bronze
1f3885e9-db0d-475a-8a8b-81573fd06748,Raymond Jones,raymond.jones356@yahoo.com,+254 262078008,8930.43,active,Silver
e2683a9b-0d43-4863-b573-103ddabe4f89,Eric Nelson,eric.nelson975@icloud.com,+44 125813421,26211.15,active,Platinum
c2cc0e2f-a784-4bf7-95e8-aeabf26d464e,Christopher Jenkins,christopher.jenkins769@protonmail.com,+234 976357633,24322.02,active,Platinum
a09670b5-b12c-4719-9d7b-34736abbee16,Dorothy Butler,dorothy.butler938@yahoo.com,+971 822499183,36787.82,active,Platinum
e19d9c25-0fb8-4e99-8083-ce3355ab7178,Elizabeth Jones,elizabeth.jones964@icloud.com,+27 590919517,30898.78,active,Gold
be4fe1c1-e015-4560-9fbc-345299b610df,William Patterson,william.patterson388@example.com,+233 152951976,40914.34,suspended,Platinum
4483a243-bdbc-44db-a965-a1097f68f978,Sandra Jordan,sandra.jordan963@gmail.com,+254 888113643,47733.9,suspended,Silver
525c49bb-f986-4e57-b622-80589029d7cf,Sandra Reyes,sandra.reyes663@hotmail.com,+27 625050520,33641.99,active,Gold
e1c96960-0733-425f-90af-c10bcbb1e0e9,Thomas Jackson,thomas.jackson279@outlook.com,+61 941097592,42966.23,active,Platinum
1a573682-462b-4aaf-8020-ef24551a54fe,Helen Lee,helen.lee655@hotmail.com,+91 731526103,32782.88,active,Silver
c85129df-273c-49bf-9933-430a58823bee,Ethan Cole,ethan.cole133@yahoo.com,+1 241177007,1399.61,active,Silver
e5a0ebc4-8886-42c7-be78-a8ebe12b5497,Diane Sanchez,diane.sanchez480@gmail.com,+1 578872860,28401.96,suspended,Gold
412792b9-ccc7-4b30-8f1c-b70e49acb803,Mark Wallace,mark.wallace639@icloud.com,+233 594048261,7544.19,active,Silver
377faacb-9d4e-4e55-90b2-dbdf187a00c4,Ruth Martinez,ruth.martinez882@gmail.com,+27 361399603,24908.37,active,Platinum
1a29bf45-a6bb-4963-b1c1-30de48d72549,Ruth Coleman,ruth.coleman758@icloud.com,+44 405137425,31284.4,suspended,Gold
18a4ba35-226b-4f09-8741-ff31a2af522c,Eric Nguyen,eric.nguyen717@hotmail.com,+27 389735046,27933.18,frozen,Silver
d158138a-390f-4f8b-9955-87497a868b32,Margaret Wallace,margaret.wallace553@icloud.com,+254 379646612,48489.7,active,Bronze
7b18dc32-fa69-4b27-82e1-518ee8640229,Betty Rivera,betty.rivera638@icloud.com,+971 310532836,2471.59,active,Gold
d677d0b5-2d51-4dcb-a926-1a6f9fa6b46f,Robert Walker,robert.walker506@hotmail.com,+91 407860301,3313.37,active,Silver
1e2e193c-2e75-48c6-af59-4f8b63624b2d,Sandra Sullivan,sandra.sullivan554@example.com,+44 473471809,16716.06,active,Gold
b6b8007f-82c4-41d6-aead-acb363f42a45,Eric Harris,eric.harris840@outlook.com,+233 390373882,34206.07,suspended,Platinum
fab0a12a-1107-4142-b575-eb7ddb518682,Virginia Peterson,virginia.peterson528@protonmail.com,+234 963582500,14309.77,active,Platinum
f64324c2-6a83-448d-a1b1-ef3672bf4e18,Kimberly Perez,kimberly.perez47@icloud.com,+254 956957007,40543.41,active,Silver
37194f5f-fa5b-4707-9bbb-4114fb5f3e48,Sandra Cox,sandra.cox904@example.com,+91 319847158,48609.33,active,Platinum
3e417134-59dd-4cc8-a200-0f1a9c381c66,Pamela Roberts,pamela.roberts948@hotmail.com,+44 813743697,41007.53,active,Bronze
a76262cb-ed3e-4161-921e-931bcf7996aa,Mason Cruz,mason.cruz838@outlook.com,+1 674191201,25942.01,active,Gold
17091eab-218c-4453-8157-90f718365a03,Mary Torres,mary.torres962@icloud.com,+233 580904370,40459.24,active,Silver
bc6a9aa6-b2bf-49d1-b719-ad656ab8c33c,Joyce Kim,joyce.kim579@gmail.com,+233 557374816,27818.28,active,Gold
00a36020-3c40-4f2c-b1f2-e74946cf2b10,Janet Cole,janet.cole689@gmail.com,+233 811531913,11542.44,frozen,Bronze
05286286-b4fc-4b64-ac77-b7fbf2d9cbaf,Kimberly Russell,kimberly.russell298@protonmail.com,+971 247132087,16140.86,active,Platinum
54875bba-50df-4f70-8507-c0029c03e9dc,Rebecca Hamilton,rebecca.hamilton890@yahoo.com,+61 913006795,42166.93,active,Silver
8f7db0b7-8dc6-4357-8998-b86619735225,Pamela Henderson,pamela.henderson653@protonmail.com,+233 634349241,43976.46,frozen,Gold
06320599-7df5-4174-a774-62d9da9e6303,Laura Flores,laura.flores997@example.com,+1 168691578,6257.86,active,Platinum
bcd95d61-dac8-4cba-ad5a-671cb88070e9,George Sanders,george.sanders968@gmail.com,+61 374285389,22253.1,suspended,Platinum
db8a8014-905c-4659-8ae3-94ded51e3d21,Sarah Barnes,sarah.barnes269@protonmail.com,+254 825607019,1638.37,active,Gold
6a16fa06-4757-4020-9afe-42171f9ea340,James Rogers,james.rogers280@protonmail.com,+254 387846076,9064.53,frozen,Gold
cf6dc4c0-0504-4977-9e5a-b9fd14e59590,Nancy Anderson,nancy.anderson760@icloud.com,+254 377027302,15866.56,active,Platinum
71e77c2d-4761-4d66-bad6-4c15d91aa356,William Long,william.long933@outlook.com,+233 725930635,11873.11,active,Bronze
c9094ec7-a2f8-4811-bc1f-570a8a7e4bcf,Jessica Wright,jessica.wright257@outlook.com,+233 443706948,46078.29,active,Silver
da448c33-8329-42e8-b43f-6b14b43c8fb2,Linda Jones,linda.jones357@protonmail.com,+233 987577740,23841.35,active,Bronze
6b6c70d5-2335-41bb-a651-ac8f7b96a209,Nicholas Richardson,nicholas.richardson658@icloud.com,+971 457793292,38782.08,active,Gold
9bb3b339-7c98-4220-a433-ad93ad99cdf5,Jessica Henderson,jessica.henderson446@icloud.com,+971 710440192,12698.71,active,Gold
9c1ab191-7781-44af-8570-5988ac12647e,Michael Cooper,michael.cooper874@yahoo.com,+61 297440338,19729.63,active,Gold
4479ccf1-e972-4967-bd19-2d47af988644,Kevin Wallace,kevin.wallace311@yahoo.com,+234 926473202,47858.24,active,Platinum
a1d4171c-b928-4cda-abe2-599754020404,Stephanie Green,stephanie.green634@yahoo.com,+27 851339338,31960.57,frozen,Bronze
d3369e01-6aad-44c8-a688-b93c00947bee,Elizabeth Wright,elizabeth.wright24@gmail.com,+27 586166390,24385.09,active,Silver
e4bccc22-5a0d-454f-8ca7-b34db3d1f85e,Aaron Morgan,aaron.morgan454@protonmail.com,+91 256411196,36781.73,suspended,Silver
4bde06ad-eef6-4b64-8d49-61e4a820f474,Frank Nguyen,frank.nguyen119@outlook.com,+44 957971257,6195.14,frozen,Bronze
93542a72-82a7-4ef8-aaf3-92f993eb25f4,Ann Johnson,ann.johnson974@protonmail.com,+233 795263318,27708.69,active,Silver
